NDC11,drug_class,drug_class_label,ingredient,rxnorm_ingredient_rxcui,rxnorm_product_rxcui,rxnorm_product_tty,rxnorm_product_name,rxnorm_status,rxnorm_direct_rxcui,rxnorm_start_yyyymm,rxnorm_end_yyyymm,source,source_url,notes
00002021301,insulin_ndc,Insulin,"insulin human;regular insulin, human",253182,311036,SBD,"insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",direct,311036,202311,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002104201,insulin_ndc,Insulin,"insulin human;regular insulin, human",253182,311034;311036,SBD;SCD,"insulin, regular, human 100 UNT/ML Injectable Solution;insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",direct,311034;311036,200706;200801,200901;201011,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002104601,insulin_ndc,Insulin,"insulin human;insulin isophane;regular insulin, human",1605101;253181;253182,106892;311048,SBD;SCD,"insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Injectable Suspension;insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Injectable Suspension [Humulin]",direct;indirect,213441;311048,200706;200801,200901;201011,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002739359,insulin_ndc,Insulin,insulin lispro,86009,847213,SBD,"3 ML insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Pen Injector [Humalog Mix]",direct,847213,200907,201102,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002739459,insulin_ndc,Insulin,insulin lispro,86009,847254,SBD,"3 ML insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Pen Injector [Humalog Mix]",direct,847254,200907,201102,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002751001,insulin_ndc,Insulin,insulin lispro,86009,242120;865098,SBD;SCD,insulin lispro 100 UNT/ML Injectable Solution;insulin lispro 100 UNT/ML Injectable Solution [Humalog],direct;indirect,242120;311044;865098,200706;200801;200911,200901;200908;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002751017,insulin_ndc,Insulin,insulin lispro,86009,865098,SBD,insulin lispro 100 UNT/ML Injectable Solution [Humalog],direct,865098,201001,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002751099,insulin_ndc,Insulin,insulin lispro,86009,242120;865098,SBD;SCD,insulin lispro 100 UNT/ML Injectable Solution;insulin lispro 100 UNT/ML Injectable Solution [Humalog],direct;indirect,242120;311044;865098,200709;200801;200910,200901;200908;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002751101,insulin_ndc,Insulin,insulin lispro,86009,259111;752388,SBD;SCD,"insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Injectable Suspension;insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Injectable Suspension [Humalog Mix]",direct;indirect,259111;311046;752388,200706;200801;200802,200801;200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002751199,insulin_ndc,Insulin,insulin lispro,86009,259111;752388,SBD;SCD,"insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Injectable Suspension;insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Injectable Suspension [Humalog Mix]",direct;indirect,259111;311046;752388,200709;200801;200802,200801;200901;202510,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002751201,insulin_ndc,Insulin,insulin lispro,86009,260265;731281,SBD;SCD,"insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Injectable Suspension;insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Injectable Suspension [Humalog Mix]",direct;indirect,260265;261350;731281,200706;200801,200710;200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002751299,insulin_ndc,Insulin,insulin lispro,86009,260265;731281,SBD;SCD,"insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Injectable Suspension;insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Injectable Suspension [Humalog Mix]",direct;indirect,260265;261350;731281,200706;200801,200710;200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002751559,insulin_ndc,Insulin,insulin lispro,86009,242120;865098,SBD;SCD,insulin lispro 100 UNT/ML Injectable Solution;insulin lispro 100 UNT/ML Injectable Solution [Humalog],direct;indirect,242120;311044,200706,200901;200904,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002751601,insulin_ndc,Insulin,insulin lispro,86009,1652646;242120;865098,SBD;SCD,3 ML insulin lispro 100 UNT/ML Cartridge [Humalog];insulin lispro 100 UNT/ML Injectable Solution;insulin lispro 100 UNT/ML Injectable Solution [Humalog],direct;indirect,1652646;242120;311044,200708;200801;201507,200901;200904;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002751659,insulin_ndc,Insulin,insulin lispro,86009,1652646;242120;865098,SBD;SCD,3 ML insulin lispro 100 UNT/ML Cartridge [Humalog];insulin lispro 100 UNT/ML Injectable Solution;insulin lispro 100 UNT/ML Injectable Solution [Humalog],direct;indirect,1652646;242120;311044,200706;201507,200901;200904;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002751699,insulin_ndc,Insulin,insulin lispro,86009,1652646,SBD,3 ML insulin lispro 100 UNT/ML Cartridge [Humalog],direct,1652646,201507,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002753301,insulin_ndc,Insulin,insulin lispro,86009,865098,SBD,insulin lispro 100 UNT/ML Injectable Solution [Humalog],direct,865098,202311,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002771101,insulin_ndc,Insulin,insulin glargine,274783,1736863,SBD,3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar],direct,1736863,201603,201702,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002771159,insulin_ndc,Insulin,insulin glargine,274783,1736863,SBD,3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar],direct,1736863,201603,201702,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002771201,insulin_ndc,Insulin,insulin lispro,86009,1652242,SBD,3 ML insulin lispro 200 UNT/ML Pen Injector [Humalog],direct,1652242,201507,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002771227,insulin_ndc,Insulin,insulin lispro,86009,1652242,SBD,3 ML insulin lispro 200 UNT/ML Pen Injector [Humalog],direct,1652242,201507,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002771261,insulin_ndc,Insulin,insulin lispro,86009,1652242,SBD,3 ML insulin lispro 200 UNT/ML Pen Injector [Humalog],direct,1652242,201707,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002771299,insulin_ndc,Insulin,insulin lispro,86009,1652242,SBD,3 ML insulin lispro 200 UNT/ML Pen Injector [Humalog],direct,1652242,201507,202305,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002771401,insulin_ndc,Insulin,insulin lispro,86009,1926332,SBD,0.5 UNT Doses 3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog],direct,1926332,201707,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002771459,insulin_ndc,Insulin,insulin lispro,86009,1926332,SBD,0.5 UNT Doses 3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog],direct,1926332,201707,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002771461,insulin_ndc,Insulin,insulin lispro,86009,1926332,SBD,0.5 UNT Doses 3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog],direct,1926332,201711,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002771501,insulin_ndc,Insulin,insulin glargine,274783,1736863,SBD,3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar],direct,1736863,201608,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002771559,insulin_ndc,Insulin,insulin glargine,274783,1736863,SBD,3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar],direct,1736863,201608,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002771563,insulin_ndc,Insulin,insulin glargine,274783,1736863,SBD,3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar],direct,1736863,201609,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002772601,insulin_ndc,Insulin,insulin lispro,86009,2380250,SBD,3 ML insulin lispro-aabc 100 UNT/ML Cartridge [Lyumjev],direct,2380250,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002772605,insulin_ndc,Insulin,insulin lispro,86009,2380250,SBD,3 ML insulin lispro-aabc 100 UNT/ML Cartridge [Lyumjev],direct,2380250,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002772801,insulin_ndc,Insulin,insulin lispro,86009,2380236,SBD,insulin lispro-aabc 100 UNT/ML Injectable Solution [Lyumjev],direct,2380236,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002772899,insulin_ndc,Insulin,insulin lispro,86009,2380236,SBD,insulin lispro-aabc 100 UNT/ML Injectable Solution [Lyumjev],direct,2380236,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002773701,insulin_ndc,Insulin,insulin lispro,86009,242120,SCD,insulin lispro 100 UNT/ML Injectable Solution,direct,242120,202004,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002775201,insulin_ndc,Insulin,insulin lispro,86009,1926331,SCD,0.5 UNT Doses 3 ML insulin lispro 100 UNT/ML Pen Injector,direct,1926331,202004,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002775205,insulin_ndc,Insulin,insulin lispro,86009,1926331,SCD,0.5 UNT Doses 3 ML insulin lispro 100 UNT/ML Pen Injector,direct,1926331,202004,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002820701,insulin_ndc,Insulin,insulin lispro,86009,2380260,SBD,3 ML insulin lispro-aabc 100 UNT/ML Pen Injector [Lyumjev],direct,2380260,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002820705,insulin_ndc,Insulin,insulin lispro,86009,2380260,SBD,3 ML insulin lispro-aabc 100 UNT/ML Pen Injector [Lyumjev],direct,2380260,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002820761,insulin_ndc,Insulin,insulin lispro,86009,2380260,SBD,3 ML insulin lispro-aabc 100 UNT/ML Pen Injector [Lyumjev],direct,2380260,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002820801,insulin_ndc,Insulin,insulin lispro,86009,1652242,SBD,3 ML insulin lispro 200 UNT/ML Pen Injector [Humalog],direct,1652242,202507,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002821301,insulin_ndc,Insulin,insulin lispro,86009,1652640;2621572,SBD,3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog];Sensor 3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog],direct,1652640;2621572,202001;202212,202211;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002821305,insulin_ndc,Insulin,insulin lispro,86009,1652640;2621572,SBD,3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog];Sensor 3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog],direct,1652640;2621572,202001;202212,202211;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002821401,insulin_ndc,Insulin,insulin glargine,274783,2268065,SBD,Sensor 3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar],direct,2268065,202002,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002821405,insulin_ndc,Insulin,insulin glargine,274783,2268065,SBD,Sensor 3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar],direct,2268065,202002,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002821501,insulin_ndc,Insulin,"insulin human;regular insulin, human",253182,311034;311036,SBD;SCD,"insulin, regular, human 100 UNT/ML Injectable Solution;insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",direct,311034;311036,200706;200801,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002821517,insulin_ndc,Insulin,"insulin human;regular insulin, human",253182,311036,SBD,"insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",direct,311036,201001,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002821591,insulin_ndc,Insulin,"insulin human;regular insulin, human",253182,311036,SBD,"insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",direct,311036,201007,201705,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002821599,insulin_ndc,Insulin,"insulin human;regular insulin, human",253182,311034;311036,SBD;SCD,"insulin, regular, human 100 UNT/ML Injectable Solution;insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",direct,311034;311036,200808,200901;202208,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002821601,insulin_ndc,Insulin,"insulin human;regular insulin, human",253182,311034;311036,SBD;SCD,"insulin, regular, human 100 UNT/ML Injectable Solution;insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",direct,311034;311036,200706;200801,200901;200912,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002821759,insulin_ndc,Insulin,"insulin human;regular insulin, human",253182,311034;311036,SBD;SCD,"insulin, regular, human 100 UNT/ML Injectable Solution;insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",direct,311034;311036,200706;200801,200901;201101,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002822201,insulin_ndc,Insulin,insulin lispro,86009,1652639,SCD,3 ML insulin lispro 100 UNT/ML Pen Injector,direct,1652639,202004,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002822259,insulin_ndc,Insulin,insulin lispro,86009,1652639,SCD,3 ML insulin lispro 100 UNT/ML Pen Injector,direct,1652639,202004,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002822801,insulin_ndc,Insulin,insulin lispro,86009,2380256,SBD,3 ML insulin lispro-aabc 200 UNT/ML Pen Injector [Lyumjev],direct,2380256,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002822827,insulin_ndc,Insulin,insulin lispro,86009,2380256,SBD,3 ML insulin lispro-aabc 200 UNT/ML Pen Injector [Lyumjev],direct,2380256,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002823301,insulin_ndc,Insulin,insulin lispro,86009,1652639;847252,SCD,"3 ML insulin lispro 100 UNT/ML Pen Injector;3 ML insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Pen Injector",direct,1652639;847252,202004;202005,202004;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002823305,insulin_ndc,Insulin,insulin lispro,86009,1652639;847252,SCD,"3 ML insulin lispro 100 UNT/ML Pen Injector;3 ML insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Pen Injector",direct,1652639;847252,202004;202005,202004;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002823501,insulin_ndc,Insulin,insulin lispro,86009,2380268,SBD,Sensor 3 ML insulin lispro-aabc 100 UNT/ML Pen Injector [Lyumjev],direct,2380268,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002823505,insulin_ndc,Insulin,insulin lispro,86009,2380268,SBD,Sensor 3 ML insulin lispro-aabc 100 UNT/ML Pen Injector [Lyumjev],direct,2380268,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002823599,insulin_ndc,Insulin,insulin lispro,86009,2380268,SBD,Sensor 3 ML insulin lispro-aabc 100 UNT/ML Pen Injector [Lyumjev],direct,2380268,202410,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002831101,insulin_ndc,Insulin,insulin isophane,1605101,311052,SCD,"insulin isophane, pork 100 UNT/ML Injectable Suspension",direct,311052,200801,200901,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002831501,insulin_ndc,Insulin,insulin isophane,1605101;253181,311026;311028,SBD;SCD,"insulin isophane, human 100 UNT/ML Injectable Suspension;insulin isophane, human 100 UNT/ML Injectable Suspension [Humulin N]",direct,311026;311028,200706;200801,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002831517,insulin_ndc,Insulin,insulin isophane,1605101;253181,311026,SBD,"insulin isophane, human 100 UNT/ML Injectable Suspension [Humulin N]",direct,311026,201007,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002831591,insulin_ndc,Insulin,insulin isophane,1605101;253181,311026,SBD,"insulin isophane, human 100 UNT/ML Injectable Suspension [Humulin N]",direct,311026,201010,201705,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002831599,insulin_ndc,Insulin,insulin isophane,1605101;253181,311026;311028,SBD;SCD,"insulin isophane, human 100 UNT/ML Injectable Suspension;insulin isophane, human 100 UNT/ML Injectable Suspension [Humulin N]",direct,311026;311028,200808,200901;202512,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002831759,insulin_ndc,Insulin,insulin isophane,1605101;253181,311026;311028,SBD;SCD,"insulin isophane, human 100 UNT/ML Injectable Suspension;insulin isophane, human 100 UNT/ML Injectable Suspension [Humulin N]",direct,311026;311028,200706;200801,200901;200904,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002835101,insulin_ndc,Insulin,insulin lispro,86009,2380266,SBD,0.5 UNT Doses 3 ML insulin lispro-aabc 100 UNT/ML Pen Injector [Lyumjev],direct,2380266,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002835105,insulin_ndc,Insulin,insulin lispro,86009,2380266,SBD,0.5 UNT Doses 3 ML insulin lispro-aabc 100 UNT/ML Pen Injector [Lyumjev],direct,2380266,202008,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
00002850101,insulin_ndc,Insulin,"insulin human;regular insulin, human",253182,249220;351859,SBD;SCD,"insulin, regular, human 500 UNT/ML Injectable Solution;insulin, regular, human 500 UNT/ML Injectable Solution [Humulin R]",direct,249220;351859,200706;200801,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,"Broad insulin class, including analogs and human insulin products."
