NDC11,drug_class,drug_class_label,ingredient,rxnorm_ingredient_rxcui,rxnorm_product_rxcui,rxnorm_product_tty,rxnorm_product_name,rxnorm_status,rxnorm_direct_rxcui,rxnorm_start_yyyymm,rxnorm_end_yyyymm,source,source_url,notes
59762432106,metformin_ndc,Metformin,metformin,6809,861010,SCD,metformin hydrochloride 850 MG Oral Tablet,direct;indirect,311572;861010,200907;200910,200908;201607,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
59762432200,metformin_ndc,Metformin,metformin,6809,861004,SCD,metformin hydrochloride 1000 MG Oral Tablet,direct;indirect,311569;861004,200907;200910,200908;201610,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
59762432202,metformin_ndc,Metformin,metformin,6809,861004,SCD,metformin hydrochloride 1000 MG Oral Tablet,direct;indirect,311569;861004,200907;200910,200908;201607,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
59762432206,metformin_ndc,Metformin,metformin,6809,861004,SCD,metformin hydrochloride 1000 MG Oral Tablet,direct;indirect,311569;861004,200907;200910,200908;201607,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
60429011101,metformin_ndc,Metformin,metformin,6809,861007,SCD,metformin hydrochloride 500 MG Oral Tablet,direct,861007,201311,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
60429011110,metformin_ndc,Metformin,metformin,6809,861007,SCD,metformin hydrochloride 500 MG Oral Tablet,direct,861007,201311,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
60429011112,metformin_ndc,Metformin,metformin,6809,861007,SCD,metformin hydrochloride 500 MG Oral Tablet,direct,861007,201311,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
60429011118,metformin_ndc,Metformin,metformin,6809,861007,SCD,metformin hydrochloride 500 MG Oral Tablet,direct,861007,201311,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
60429011127,metformin_ndc,Metformin,metformin,6809,861007,SCD,metformin hydrochloride 500 MG Oral Tablet,direct,861007,201311,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
60429011136,metformin_ndc,Metformin,metformin,6809,861007,SCD,metformin hydrochloride 500 MG Oral Tablet,direct,861007,201311,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
