NDC11,drug_class,drug_class_label,ingredient,rxnorm_ingredient_rxcui,rxnorm_product_rxcui,rxnorm_product_tty,rxnorm_product_name,rxnorm_status,rxnorm_direct_rxcui,rxnorm_start_yyyymm,rxnorm_end_yyyymm,source,source_url,notes
00006536807,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992832,SBD,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan],direct,1992832,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006536808,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992832,SBD,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan],direct,1992832,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006536809,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992832,SBD,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan],direct,1992832,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006536903,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992695,SBD,ertugliflozin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],direct,1992695,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006536906,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992695,SBD,ertugliflozin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],direct,1992695,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006536907,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992695,SBD,ertugliflozin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],direct,1992695,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537003,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992703,SBD,ertugliflozin 7.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],direct,1992703,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537006,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992703,SBD,ertugliflozin 7.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],direct,1992703,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537007,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992703,SBD,ertugliflozin 7.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],direct,1992703,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537303,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992691,SBD,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],direct,1992691,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537306,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992691,SBD,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],direct,1992691,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537307,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992691,SBD,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],direct,1992691,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537308,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992691,SBD,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],direct,1992691,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537309,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992691,SBD,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],direct,1992691,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537403,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992700,SBD,ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],direct,1992700,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537406,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992700,SBD,ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],direct,1992700,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537407,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992700,SBD,ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],direct,1992700,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537408,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992700,SBD,ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],direct,1992700,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006537409,sglt2_ndc,SGLT2 inhibitor,ertugliflozin,1992672,1992700,SBD,ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],direct,1992700,201801,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00310620530,sglt2_ndc,SGLT2 inhibitor,dapagliflozin,1488564,1486981,SBD,dapagliflozin 5 MG Oral Tablet [Farxiga],direct,1486981,201502,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00310620590,sglt2_ndc,SGLT2 inhibitor,dapagliflozin,1488564,1486981,SBD,dapagliflozin 5 MG Oral Tablet [Farxiga],direct,1486981,202402,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00310620595,sglt2_ndc,SGLT2 inhibitor,dapagliflozin,1488564,1486981,SBD,dapagliflozin 5 MG Oral Tablet [Farxiga],direct,1486981,201604,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00310621030,sglt2_ndc,SGLT2 inhibitor,dapagliflozin,1488564,1486977,SBD,dapagliflozin 10 MG Oral Tablet [Farxiga],direct,1486977,201502,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00310621039,sglt2_ndc,SGLT2 inhibitor,dapagliflozin,1488564,1486977,SBD,dapagliflozin 10 MG Oral Tablet [Farxiga],direct,1486977,202301,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00310621090,sglt2_ndc,SGLT2 inhibitor,dapagliflozin,1488564,1486977,SBD,dapagliflozin 10 MG Oral Tablet [Farxiga],direct,1486977,202402,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00310621095,sglt2_ndc,SGLT2 inhibitor,dapagliflozin,1488564,1486977,SBD,dapagliflozin 10 MG Oral Tablet [Farxiga],direct,1486977,201604,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00310622560,sglt2_ndc,SGLT2 inhibitor,dapagliflozin,1488564,1940498,SBD,24 HR dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo],direct,1940498,201709,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
