NDC11,drug_class,drug_class_label,ingredient,rxnorm_ingredient_rxcui,rxnorm_product_rxcui,rxnorm_product_tty,rxnorm_product_name,rxnorm_status,rxnorm_direct_rxcui,rxnorm_start_yyyymm,rxnorm_end_yyyymm,source,source_url,notes
00002249580,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2669709,SBD,0.5 ML tirzepatide 10 MG/ML Auto-Injector [Zepbound],direct,2669709,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002250601,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2669706,SBD,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Zepbound],direct,2669706,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002250661,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2669706,SBD,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Zepbound],direct,2669706,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002250680,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2669706,SBD,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Zepbound],direct,2669706,202312,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002300201,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2644411,SBD,0.5 ML tirzepatide 30 MG/ML Injection [Mounjaro],direct,2644411,202309,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002341101,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735297,SBD,2.4 ML tirzepatide 25 MG/ML Pen Injector [Mounjaro],direct,2735297,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002341111,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735297,SBD,2.4 ML tirzepatide 25 MG/ML Pen Injector [Mounjaro],direct,2735297,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002342201,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735294,SBD,2.4 ML tirzepatide 20.8 MG/ML Pen Injector [Mounjaro],direct,2735294,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002342211,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735294,SBD,2.4 ML tirzepatide 20.8 MG/ML Pen Injector [Mounjaro],direct,2735294,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002343301,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735292,SBD,2.4 ML tirzepatide 16.7 MG/ML Pen Injector [Mounjaro],direct,2735292,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
